video,rally_id,old_start,old_end,new_start,new_end
0316小窩季打 3,26,521.967,530.367,522.467,529.867
0316小窩季打 3,27,539.533,559.0,540.033,558.5
0316小窩季打 3,28,566.833,576.333,567.333,575.833
0316小窩季打 3,29,586.333,593.767,586.833,593.267
0316小窩季打 3,30,603.767,608.067,604.267,607.567
0316小窩季打 3,31,614.767,627.8,615.267,627.3
0316小窩季打 3,32,637.367,645.667,637.867,645.167
0316小窩季打 3,33,652.8,660.733,653.3,660.233
0316小窩季打 3,34,664.633,672.467,665.133,671.967
0316小窩季打 3,35,677.233,685.133,677.733,684.633
0316小窩季打 3,36,698.0,717.833,698.5,717.333
0316小窩季打 3,37,725.867,734.267,726.367,733.767
0316小窩季打 3,38,738.433,767.2,738.933,766.7
0316小窩季打 3,39,775.967,787.0,776.467,786.5
0316小窩季打 3,40,792.267,801.6,792.767,801.1
0316小窩季打 3,41,807.3,811.2,807.8,810.7
0316小窩季打 3,42,814.3,829.733,814.8,829.233
0316小窩季打 3,43,836.767,841.967,837.267,841.467
0316小窩季打 3,44,848.2,865.833,848.7,865.333
0316小窩季打 3,45,873.2,881.5,873.7,881.0
0323小窩臨打 2,1,104.6,120.233,105.1,119.733
0323小窩臨打 2,2,131.333,140.567,131.833,140.067
0323小窩臨打 2,3,148.833,156.533,149.333,156.033
0323小窩臨打 2,4,166.333,194.467,166.833,193.967
0323小窩臨打 2,5,201.0,223.7,201.5,223.2
0323小窩臨打 2,6,232.267,246.533,232.767,246.033
0323小窩臨打 2,7,257.333,261.433,257.833,260.933
0323小窩臨打 2,8,269.267,278.933,269.767,278.433
0323小窩臨打 2,9,287.767,292.233,288.267,291.733
0323小窩臨打 2,10,299.367,308.667,299.867,308.167
0323小窩臨打 2,11,321.167,331.9,321.667,331.4
0323小窩臨打 2,12,338.433,343.067,338.933,342.567
0323小窩臨打 2,13,345.733,351.1,346.233,350.6
0323小窩臨打 2,14,354.667,359.167,355.167,358.667
0323小窩臨打 2,15,366.8,374.733,367.3,374.233
0323小窩臨打 2,16,379.833,384.0,380.333,383.5
0323小窩臨打 2,17,392.7,400.9,393.2,400.4
0323小窩臨打 2,18,407.767,423.467,408.267,422.967
0323小窩臨打 2,19,430.6,435.333,431.1,434.833
0323小窩臨打 2,20,440.667,445.0,441.167,444.5
0323小窩臨打 2,21,453.133,465.867,453.633,465.367
0323小窩臨打 2,22,475.867,488.833,476.367,488.333
0323小窩臨打 2,23,494.3,502.467,494.8,501.967
0323小窩臨打 2,24,508.867,516.6,509.367,516.1
0323小窩臨打 2,25,525.5,539.067,526.0,538.567
0323小窩臨打 2,26,549.133,557.433,549.633,556.933
0323小窩臨打 2,27,567.5,571.867,568.0,571.367
0323小窩臨打 2,28,579.067,583.333,579.567,582.833
0323小窩臨打 2,29,591.767,603.733,592.267,603.233
0323小窩臨打 2,30,608.9,617.067,609.4,616.567
0323小窩臨打 2,31,622.8,630.7,623.3,630.2
0323小窩臨打 2,32,639.5,658.967,640.0,658.467
0323小窩臨打 2,33,664.833,679.933,665.333,679.433
0323小窩臨打 2,34,691.5,697.6,692.0,697.1
0323小窩臨打 2,35,704.2,716.4,704.7,715.9
0323小窩臨打 2,36,725.0,733.033,725.5,732.533
0323小窩臨打 2,37,740.9,749.2,741.4,748.7
0323小窩臨打 2,38,756.6,767.667,757.1,765.8
0323小窩臨打 2,39,775.733,780.0,776.233,779.5
0323小窩臨打 2,40,788.333,799.667,788.833,799.167
0323小窩臨打 2,41,809.3,837.267,809.8,836.767
0323小窩臨打 2,42,849.933,861.7,850.433,861.2
0323小窩臨打 2,43,876.7,880.933,877.2,880.433
0323小窩臨打 3,1,31.433,56.033,31.933,55.533
0323小窩臨打 3,2,67.2,71.7,67.7,71.2
0323小窩臨打 3,3,81.267,92.467,81.767,91.967
0323小窩臨打 3,4,98.267,116.733,98.767,116.233
0323小窩臨打 3,5,120.633,126.7,121.133,126.2
0323小窩臨打 3,6,133.7,141.267,134.167,140.767
0323小窩臨打 3,7,149.133,162.933,149.633,162.433
0323小窩臨打 3,8,169.533,173.9,170.033,173.4
0323小窩臨打 3,9,179.9,192.1,180.4,191.6
0323小窩臨打 3,10,198.967,214.867,199.467,214.367
0323小窩臨打 3,11,219.567,240.433,220.067,239.933
0323小窩臨打 3,12,252.667,261.5,253.167,261.0
0323小窩臨打 3,13,266.567,277.5,267.067,277.0
0323小窩臨打 3,14,285.733,315.0,286.233,314.5
0323小窩臨打 3,15,323.267,327.933,323.767,327.433
0323小窩臨打 3,16,334.567,347.533,335.067,347.033
0323小窩臨打 3,17,357.067,368.833,357.567,368.333
0323小窩臨打 3,18,374.667,379.267,375.167,378.767
0323小窩臨打 3,19,387.033,398.0,387.533,397.167
0323小窩臨打 3,20,406.067,410.233,406.533,409.733
0323小窩臨打 3,21,417.633,428.833,418.133,428.333
0323小窩臨打 3,22,438.033,442.567,438.533,442.067
0323小窩臨打 3,23,447.467,456.433,447.967,455.933
0323小窩臨打 3,24,468.533,478.067,469.033,477.567
0323小窩臨打 3,25,487.133,496.933,487.633,496.433
0323小窩臨打 3,26,510.233,514.467,510.733,513.933
0323小窩臨打 3,27,521.5,529.733,522.0,529.233
0323小窩臨打 3,28,538.0,558.167,538.467,557.667
0323小窩臨打 3,29,563.233,571.833,563.733,571.333
0323小窩臨打 3,30,579.733,584.067,580.233,583.567
0323小窩臨打 3,31,590.167,599.267,590.667,598.767
0323小窩臨打 3,32,605.867,614.6,606.367,614.1
0323小窩臨打 3,33,622.367,630.4,622.867,629.8
0323小窩臨打 3,34,638.967,646.7,639.467,646.2
0323小窩臨打 3,35,657.133,681.733,657.633,681.233
0323小窩臨打 3,36,689.967,698.6,690.467,698.1
0323小窩臨打 3,37,707.633,718.2,708.133,717.7
0323小窩臨打 3,38,727.233,731.633,727.733,731.133
0323小窩臨打 3,39,736.333,764.533,736.833,764.033
0323小窩臨打 3,40,775.467,779.8,775.967,779.3
0323小窩臨打 3,41,787.3,807.767,787.8,806.967
0323小窩臨打 3,42,815.833,860.333,816.333,858.967
0323小窩臨打 3,43,869.933,880.633,870.433,880.133
0323小窩臨打 3,44,886.5,908.867,887.0,908.367
0323小窩臨打 3,45,916.133,924.333,916.633,923.533
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,1,1.417,8.867,1.917,8.367
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,2,28.283,36.067,28.767,35.567
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,3,54.817,62.2,55.317,61.7
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,4,83.183,89.85,83.683,89.367
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,5,107.967,117.933,108.45,117.433
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,6,139.717,150.167,140.217,149.667
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,7,168.267,179.583,168.767,179.083
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,8,204.767,208.617,205.267,208.117
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,9,226.767,235.117,227.267,234.617
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,10,253.917,257.767,254.417,257.267
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,11,271.883,279.433,272.383,278.933
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,12,293.933,302.483,294.433,302.133
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,13,318.767,339.85,319.267,339.35
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,14,356.65,362.95,357.15,362.45
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,15,378.5,390.067,379.0,389.567
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,16,409.317,413.7,409.8,413.2
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,17,434.833,443.2,435.333,442.7
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,18,464.867,475.133,465.367,474.633
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,19,497.6,504.4,498.1,503.9
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,20,577.433,585.517,577.933,585.017
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,21,606.267,614.683,606.767,614.183
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,22,633.1,640.117,633.6,639.617
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,23,662.0,670.05,662.5,669.55
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,24,692.5,697.8,693.0,697.283
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,25,737.367,744.717,737.85,744.217
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,26,763.85,774.75,764.35,774.25
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,27,795.033,802.65,795.533,802.15
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,28,821.183,828.167,821.667,827.65
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,29,912.933,920.05,913.433,919.55
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,30,941.15,951.917,941.65,951.417
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,31,972.867,976.85,973.367,976.35
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,32,997.267,1003.767,997.767,1003.267
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,33,1019.467,1030.367,1019.967,1029.883
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,34,1047.8,1055.933,1048.283,1055.433
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,35,1074.633,1078.8,1075.133,1078.3
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,36,1105.05,1115.717,1105.55,1115.217
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,37,1132.2,1138.95,1132.7,1138.45
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,38,1159.117,1163.233,1159.617,1162.717
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,39,1182.25,1186.05,1182.75,1185.55
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,40,1201.667,1208.967,1202.167,1208.467
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,41,1232.083,1251.833,1232.583,1251.333
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,42,1284.15,1296.3,1284.633,1295.8
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,43,1374.617,1378.817,1375.117,1378.317
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,44,1397.25,1403.867,1397.75,1403.367
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,45,1422.817,1429.267,1423.317,1428.767
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,46,1444.8,1457.0,1445.3,1456.5
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set1,47,1512.833,1516.633,1513.333,1516.133
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,1,-0.483,6.467,0.017,5.967
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,2,27.55,37.783,28.05,37.283
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,3,61.467,69.05,61.967,68.533
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,4,87.483,111.317,87.967,110.8
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,5,130.633,134.533,131.133,134.033
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,6,157.583,167.433,158.083,166.933
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,7,181.183,188.45,181.683,187.95
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,8,213.283,217.317,213.783,216.817
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,9,235.633,239.517,236.117,239.017
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,10,257.133,264.25,257.617,263.733
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,11,280.05,290.95,280.55,290.45
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,12,307.8,326.067,308.283,325.567
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,13,344.083,351.817,344.583,351.317
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,14,367.933,375.267,368.433,374.75
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,15,391.933,399.217,392.433,398.717
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,16,420.117,424.533,420.617,424.033
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,17,444.583,451.333,445.083,450.817
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,18,470.65,477.167,471.15,476.667
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,19,549.633,557.183,550.117,556.667
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,20,576.733,583.5,577.233,583.0
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,21,604.55,612.15,605.033,611.633
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,22,629.033,637.033,629.517,636.533
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,23,657.717,664.667,658.217,664.15
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,24,741.567,749.1,742.117,748.6
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,25,768.133,774.233,768.617,773.733
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,26,793.217,801.617,793.7,801.117
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,27,864.15,871.0,864.633,870.5
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,28,893.567,904.717,894.067,904.217
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,29,925.917,933.4,926.4,932.9
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,30,952.617,962.933,953.1,962.433
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,31,1025.033,1036.05,1025.517,1035.55
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,32,1232.067,1239.367,1232.55,1238.867
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,33,1259.6,1267.483,1260.1,1266.967
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,34,1289.567,1296.683,1290.067,1296.183
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,35,1371.567,1378.833,1372.05,1378.333
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,36,1401.267,1409.533,1401.75,1409.017
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,37,1481.65,1493.633,1482.133,1493.133
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,38,1511.167,1518.25,1511.65,1517.75
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,39,1535.033,1539.45,1535.533,1538.933
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,40,1562.0,1565.833,1562.483,1565.333
03⧸14(六) 14_00｜例行賽G103 #雲林美津濃 vs. #桃園臺灣產險｜企業21年甲級男女排球聯賽_set2,41,1585.633,1594.2,1586.133,1593.7
